rank	genome_size
JABDGN01 sp013285995	1634919
NORP316 sp016763565	822676
SHZH01 sp009692385	1383222
JABDLF01 sp013003115	2171096
JABDMI01 sp013001575	2324987.3333333335
JABDMI01 sp905479875	2227228
JABHGC01 sp018672285	3879931
JABHHM01 sp018671575	3893763
JABURT01 sp014762485	1702069
JABURT01 sp014762495	2670351
JABXHR01 sp013373515	3646355
JACCXJ01 sp013697045	4567668
USCg-Taylor sp002007425	2961675
JACCYU01 sp013695765	3132814
JACCYU01 sp013696315	3045675
JACDCP01 sp013817465	2838001
JACQPQ01 sp016207405	1454658
JACREF01 sp016218365	2262262
JADJWH01 sp016712635	3054801
JADJWH01 sp016716465	3021994
JAFEDO01 sp018241565	2419137
JAGOUN01 sp018061255	1950084
JAGOUU01 sp018061105	1742471
JAHJQQ01 sp016214925	2605737
JAHJQQ01 sp016218375	2792675
JAHJQQ01 sp018819175	3465118
2-12-FULL-35-11 sp001803185	1748186
2-12-FULL-37-14 sp001804735	1902423
CABHON01 sp902168255	2287695
CAISSD01 sp903887975	1360925
DDPF01 sp003507515	1587972
DDPF01 sp013289415	2041003
GCA-2786165 sp002786165	1946525
GCA-2786165 sp018061965	2371141.5
GCA-2786165 sp903877115	2085205.5
GCA-2786165 sp903885895	2822615
GCA-2863045 sp002863045	1761557.142857143
JAALKW01 sp009995425	1858797
JAALKW01 sp011087865	1605745
JACETI01 sp013911415	2508193
Legionella anisa	4401924.666666667
Legionella bozemanae	4095070.2
Legionella cherrii	3777552.25
Legionella cincinnatiensis	4061972
Legionella drancourtii	4152613
Legionella dumoffii	3903229.5
Legionella fallonii	4434890
Legionella fraseri	3493433.418604651
Legionella gormanii	3884936.1666666665
Legionella gratiana	3948476
Legionella longbeachae	4176778
Legionella longbeachae_A	2483502
Legionella moravica	3757084.6
Legionella norrlandica	3070855
Legionella parisiensis	4193594.25
Legionella pascullei	3437380.75
Legionella pneumophila	3462250.1584283905
Legionella qingyii	4257159.666666667
Legionella quateirensis	4229036
Legionella rowbothamii	3968753
Legionella sainthelensi	4224641.75
Legionella santicrucis	4849346.5
Legionella saoudiensis	3846294
Legionella shakespearei	3509867
Legionella sp001899505	3260809.5
Legionella sp002352055	3518482
Legionella sp002786205	2178820
Legionella sp003989735	3407521
Legionella sp004297865	2726870
Legionella sp011764505	3927137
Legionella sp013697625	2973814
Legionella sp014109805	4249691
Legionella sp014109825	3979593
Legionella sp016786215	4019319.6666666665
Legionella steelei	4162355
Legionella steigerwaltii	3966594.6666666665
Legionella tucsonensis	3356822
Legionella wadsworthii	3584411
Legionella waltersii	3684021.3333333335
Legionella worsleiensis	3114766
Legionella_A adelaidensis	2277184
Legionella_A impletisoli	2491363.5
Legionella_A londiniensis	2420241.6666666665
Legionella_A nagasakiensis	2693561
Legionella_A oakridgensis	2763986.4
Legionella_A septentrionalis	2555319.25
Legionella_A yabuuchiae	2649555
Legionella_B geestiana	2621573.6666666665
Legionella_C beliardensis	3518902.5
Legionella_C birminghamensis	3753483.6666666665
Legionella_C busanensis	3901833.5
Legionella_C erythra	3262862.5
Legionella_C gresilensis	3868690
Legionella_C quinlivanii	3604099.5
Legionella_C quinlivanii_A	3619749.5
Legionella_C rubrilucens	3158292
Legionella_C sp016864235	3336003
Legionella_C spiritensis	3346816.5
Legionella_C taurinensis	3089263.0625
Legionella_D israelensis	3124916.8571428573
Tatlockia brunensis	3753887
Tatlockia clemsonensis	3272100
Tatlockia donaldsonii	3606555
Tatlockia drozanskii	3490763.3333333335
Tatlockia fairfieldensis	2660512.5
Tatlockia feeleii	3585521.8
Tatlockia hackeliae	3577166.6666666665
Tatlockia jamestowniensis	3367640.5
Tatlockia jordanis	3070516
Tatlockia lansingensis	2927877.5
Tatlockia maceachernii	3622707.5
Tatlockia massiliensis	4387007
Tatlockia micdadei	3293168.8571428573
Tatlockia nautarum	3649073.5
Tatlockia sp013697645	3144241
Tatlockia sp013697725	3012235
Tatlockia sp013697955	3329144
Tatlockia sp013812775	3290453
Tatlockia sp900640175	2705693
Tatlockia tunisiensis	3374751
UBA11403 sp002423125	2208737
UBA2653 sp002342175	1752538.6666666667
UBA2653 sp002403515	1801339
UBA2653 sp003489505	1547278
UBA2653 sp010030245	2108225
GCF-002776555 sp002776555	529746
LLD-282 sp009927065	1927692
LLD-282 sp016874315	1152751
M30B25 sp018402195	1286734
Cycloclasticus pugetii	2450124
Cycloclasticus sp001566825	1511392
Cycloclasticus sp002101205	1916434
Cycloclasticus sp002101225	2321044
Cycloclasticus sp002101235	2130426
Cycloclasticus sp002162695	1900940.5
Cycloclasticus sp002162705	1803240
Cycloclasticus sp002292375	2328365
Cycloclasticus sp002401365	1541402
Cycloclasticus sp002700385	2256002.25
Cycloclasticus sp002733135	1756937
Cycloclasticus sp012959695	1867309.5
Cycloclasticus sp012960055	1554554
Cycloclasticus sp016764415	1627566
Cycloclasticus sp018066825	1889095
Cycloclasticus sp019090295	2153436
DRLZ01 sp011322755	3178189
CADDYU01 sp902810705	5035808
CADDZF01 sp902812445	3212958
CAIVXW01 sp903910005	2833214
EFPC2 sp016925495	4558902
Methylocaldum marinum	6088916
Methylocaldum sp002005105	5426560.333333333
Methylocaldum szegediense	5022295
Methylococcus capsulatus	3276846.3333333335
Methylococcus sp012769535	3371031
Methylococcus sp016106025	3289615
Methylogaea oryzae	3696254
Methylogaea sp004299145	4636067
Methylomagnum ishizawai	5480099
Methylospira mobilis	4703534
Methyloterricola oryzae	4902375
Methylotetracoccus oryzae	4839605
Methylotetracoccus sp004168015	3392929
Methyloumidiphilus alinensis	6089799.129032258
Methyloumidiphilus sp903857165	4913236
Methyloumidiphilus sp903859815	5831646
Methyloumidiphilus sp903911305	5567080.333333333
Methyloumidiphilus sp903930145	6006923
Methyloumidiphilus sp903934875	5400772.2
UBA6136 sp002423305	2447003
UBA6136 sp005792805	1936780
UBA6136 sp007280285	2538447.769230769
UBA6136 sp009922685	2664573.5
UBA6136 sp903835265	2478028
VEPB01 sp012026715	4622709
CADCXN01 sp902806695	4073239
CAIQWF01 sp903875455	3347793
Crenothrix polyspora	3921813
Crenothrix polyspora_B	3527725
Crenothrix sp005239965	3903614
JABFRC01 sp013141375	3911954
JABFSH01 sp013140705	4275031
KS41 sp002256465	1668253
KS41 sp002256705	1902074
KS41 sp002862125	4741940
KS41 sp003158415	3100011
KS41 sp003584865	3512471.5555555555
KS41 sp003584875	3042124.4444444445
KS41 sp003584895	2482470.5
KS41 sp013140465	3601235
KS41 sp903839795	3559868
KS41 sp903839855	3411154.6666666665
KS41 sp903859415	3227710.3333333335
KS41 sp903863905	2719029.696969697
KS41 sp903866825	4320100.5
KS41 sp903873045	4239750
KS41 sp903873165	3437933.5
KS41 sp903903365	3961155
KS41 sp903903765	1919651
KS41 sp903905335	2929499.8
KS41 sp903908165	2751975.3
KS41 sp903910205	3194685
KS41 sp903917345	1875818.8
KS41 sp903918335	2262081
KS41 sp903934035	3084624.6666666665
KS41 sp903938485	2438954.933333333
KS41 sp903939355	2934903.5
Methylicorpusculum oleiharenae	5722743
Methylicorpusculum sp018333785	5010955
Methylobacter luteus	5029135
Methylobacter sp015476545	4865836
Methylobacter whittenburyi	5167741
Methylobacter_A oryzae	5071213
Methylobacter_A sp004299305	4490529
Methylobacter_A sp004322395	4587931
Methylobacter_A sp016784875	2972345
Methylobacter_A sp903831545	3643733
Methylobacter_A sp903832775	3721233.6153846155
Methylobacter_A tundripaludum	4298880.666666667
Methylobacter_A tundripaludum_A	4181010
Methyloglobulus morosus	4136943
Methyloglobulus sp002483425	3712731
Methyloglobulus sp003155565	3008528
Methyloglobulus sp009695535	1594124
Methyloglobulus sp013140405	3388765
Methyloglobulus sp013141505	3874055
Methyloglobulus sp016715325	4218761
Methyloglobulus sp016874115	2475407
Methylomarinum sp006844585	3683201
Methylomarinum sp006844705	3077222
Methylomarinum sp016097405	2931369
Methylomarinum vadi	4335162
Methylomicrobium agile	4509757.5
Methylomicrobium lacus	4384919
Methylomicrobium sp016745425	4726425
Methylomonas koyamae	5091339.8
Methylomonas koyamae_A	5321893.333333333
Methylomonas koyamae_B	4537340
Methylomonas lenta	4703858
Methylomonas methanica	5070438
Methylomonas methanica_A	5445053.5
Methylomonas methanica_B	5051681
Methylomonas paludis	3121074
Methylomonas rhizoryzae	4554005
Methylomonas sp000515215	5323155.5
Methylomonas sp000702925	5145816.6
Methylomonas sp002083615	4917489
Methylomonas sp002928965	4032484
Methylomonas sp002929135	2570592.6
Methylomonas sp009925045	1998120
Methylomonas sp015711015	4923893
Methylomonas sp018335995	3527426
Methylomonas sp903064685	5589402
Methylomonas sp903064715	5395433
Methylomonas sp903858105	3255691
Methylomonas sp903902945	2317860
Methylomonas sp903918375	2742633.25
Methylomonas sp903928965	3290725
Methylomonas sp903931355	2289605
Methyloprofundus sedimenti	4290526
Methyloprofundus sp002189065	4018024
Methyloprofundus sp012960135	2644490
Methyloprofundus sp013138555	2817512
Methyloprofundus sp013138595	2994949
Methyloprofundus sp014859465	4765151
Methyloprofundus sp016592635	4428391
Methyloprofundus sp900128525	3231340
Methylosarcina fibrata	4978464
Methylotuvimicrobium alcaliphilum	4796711
Methylotuvimicrobium buryatense	5033078.5
Methylotuvimicrobium kenyense	4474416
Methylotuvimicrobium sp003932755	5056496
Methylotuvimicrobium sp007135635	2780036
Methylotuvimicrobium sp018830325	4802090
Methylovulum miyakonense	4577449.5
Methylovulum oryzae	4583097
Methylovulum psychrotolerans	5067816.666666667
Methylovulum sp002299425	2401874
Methylovulum sp002299495	2222305
Methylovulum sp002422395	3187624
Methylovulum sp004299465	4045812
Methylovulum sp007280895	2864888
Methylovulum sp016919605	2807698
Methylovulum sp903927955	2930850.5
Methylovulum sp903928685	3171044.625
Methylovulum sp903944165	2690459.125
Methylovulum sp903945375	3435625.3
Methylovulum sp903945605	2857439.5
OPU3-GD-OMZ sp001901525	1654057.6315789474
OPU3-GD-OMZ sp012959905	1334676
OPU3-GD-OMZ sp012965425	2146312.8333333335
PGZD01 sp002843155	3132297
QPIN01 sp003666325	2049111.5
QPIN01 sp003666385	2114550.5
QPIN01 sp013139755	4284795
SXIP01 sp005772825	3501392
SXIZ01 sp005779525	2873594
SXIZ01 sp013141155	3550364
UBA10906 sp003542275	1531683
UBA10906 sp014191975	2129701
UBA10906 sp900299045	2097563
UBA10906 sp903834465	2783853
UBA10906 sp903847275	2702433.75
UBA10906 sp903848905	2419393.5
UBA10906 sp903848935	2432459.25
UBA10906 sp903867225	2552676.75
UBA10906 sp903870545	2643335.25
UBA10906 sp903876445	2822418.5
UBA10906 sp903877065	3108101
UBA10906 sp903889445	2518597.5
UBA10906 sp903904275	2539702
UBA10906 sp903953455	2467269.8571428573
UBA4132 sp002134785	3633770
UBA4132 sp002256685	2719860
UBA4132 sp002380945	3121457.3333333335
UBA4132 sp009692395	1948657
UBA4132 sp903902705	3836045.75
WM-3-3 sp002928495	2747653
WTBX01 sp013138855	3018732
Methylohalobius crimeensis	3063721
Methylohalobius sp001566965	3015325.5
UBA1147 sp002311315	2056441.5
UBA2778 sp002352385	3932915
UBA2780 sp002352345	2374728
UBA2780 sp003646305	2448423
MnTg04 sp008975185	1733001
Algiphilus aromaticivorans	3805681
CAU-1509 sp005047655	4544824
Fontimonas thermophila	2733540
Hydrocarboniphaga daqingensis	3800678
Hydrocarboniphaga effusa	5193926
JACPFV01 sp016182805	2072504
Nevskia ramosa	4515285
Nevskia soli	5780610
Nevskia sp013823855	3869381
Nevskia sp016779605	4081038
Nevskia sp903822975	4385346.5
Nevskia sp903885465	4532653
Nevskia sp903970595	5148251
Nevskia sp903970615	3173930
Panacagrimonas perspica	5394127
Polycyclovorans algicola	3653213
Polycyclovorans sp002706265	3057061.6666666665
Polycyclovorans sp016918765	3608892
SCRT01 sp004298465	3135361.5
Sinimarinibacterium flocculans	4401070
Sinimarinibacterium sp010092425	3200809
Solimonas aquatica	4427055
Solimonas flava	4460203
Solimonas marina	4700511
Solimonas soli	4186503
Solimonas terrae	4420114
Solimonas variicoloris	4119451
Solimonas_A fluminis	4668848
Solimonas_A sp003428335	5373342
Stagnimonas aquatica	3798671
Stagnimonas sp004297005	3793071
Stenotrophobium rhamnosiphilum	3961273
Stenotrophobium sp008012115	3246569
MS8 sp019192445	3532557
Oceanococcus atlanticus	3681744
Abyssibacter profundi	3681914.5
JAAFAL01 sp018222345	3001342
GCA-2683405 sp002683405	3724617
Salifodinibacter halophilus	2525785.6666666665
Salifodinibacter sp002403445	2003817
Salinisphaera halophila	3791007
Salinisphaera hydrothermalis	4282309
Salinisphaera japonica	3262569
Salinisphaera orenii	3668802
Salinisphaera shabanensis	3760335
Salinisphaera sp002320455	2888761
Salinisphaera sp002433465	3373433
Salinisphaera sp002715985	2554346
Salinisphaera sp002729955	3837150
Salinisphaera sp003177035	4141708
Salinisphaera sp003602005	3874655
Salinisphaera sp017744135	3736827
AK92 sp003399765	4839911.5
JAAYIK01 sp012523465	2995147
S0819 sp009295635	2985996
Aquisalimonas asiatica	4037907
Aquisalimonas sp007120195	4051484
Aquisalimonas sp007126095	3189493.3333333335
Aquisalimonas sp007127625	2795109.5
Aquisalimonas sp007133445	2140921
Aquisalimonas sp012044895	3972634
LSCE01 sp007125985	2787196
SKGQ01 sp003565775	2541026
SKGQ01 sp007117515	2401530
SLLM01 sp003564975	2260061
SLLM01 sp007134055	3758300
SLSJ01 sp007130525	2727720.6666666665
Alkalilimnicola ehrlichii	3275944
Alkalilimnicola mobilis	2485812
Halorhodospira abdelmalekii	3090835
Halorhodospira halochloris	2812968
Halorhodospira halophila	2680271
Halorhodospira halophila_A	2780530
Halorhodospira neutriphila	2394163
Halorhodospira sp003552345	1832906
Halorhodospira sp003552625	2484683
SKYL01 sp007121755	2394545.5
SKYL01 sp007127935	1997441
Arhodomonas aquaeolei	3957769
E85 sp003149435	4155782
Nitrococcus mobilis	3623681
Spiribacter curvatus	1926631
Spiribacter roseus	1998835
Spiribacter salinus	1739487
Spiribacter sp009649225	2235242
Spiribacter sp009676705	1900931
Spiribacter sp018334525	1237848
Spiribacter vilamensis	2076203
WFHF3C12 sp013519935	4616153
41-12-T18 sp002163085	2137961
41-12-T18 sp002163115	2429248
41-12-T18 sp002400805	1251103
41-12-T18 sp013215805	1149260
GCA-002733105 sp002402245	2404296
GCA-002733105 sp002733105	2061092
GCA-002733105 sp002733335	2506322
GCA-002733105 sp002733505	2367531
GCA-002733105 sp002733715	2828178
GCA-002733105 sp003645385	1999754
GCA-002733105 sp011053005	2893477
GCA-002733105 sp013139345	1954606
GCA-002733105 sp013215775	2222208
GCA-002733105 sp013215825	2345875
GCA-002733105 sp014859375	2353634
GCA-002733105 sp018646825	1954939
GCA-002733105 sp905181885	1504707
GCA-002733105 sp905479075	1923722
GCA-002733105 sp905479985	2208309
Methylophaga aminisulfidivorans	3176651.5
Methylophaga aminisulfidivorans_A	2858357
Methylophaga frappieri	2745290
Methylophaga lonarensis	2637625
Methylophaga muralis	2966682.5
Methylophaga nitratireducenticrescens	3220782.5
Methylophaga sp002354555	2991314
Methylophaga sp002363955	2878041.0714285714
Methylophaga sp002696735	3010149.8
Methylophaga sp002706095	3043356.5
Methylophaga sp007117275	1141970
Methylophaga sp009711715	2869380
Methylophaga sp014762585	2367704
Methylophaga sulfidovorans	3006884
Methylophaga thiooxydans	2731375.6666666665
UBA652 sp002299915	1832645
Nitrosacidococcus tergens	1811369
Nitrosococcus halophilus	4145260
Nitrosococcus oceani	3527113
Nitrosococcus wardiae	4022640
Nitrosococcus watsonii	3373286
Nitrosoglobus terrae	2018309
Piscirickettsia litoralis	3897429
Piscirickettsia salmonis	3457299.5977011495
Piscirickettsia sp001644975	3052667
PIVX01 sp003353785	3065717
PIVX01 sp013215905	2372767
PIWD01 sp003354005	1510256
Porisulfidus sp002631715	1596591
RKRZ01 sp007571105	1240477
RKSI01 sp007570905	1569402
SP5GCR1 sp014323925	1617674
DTVJ01 sp012963565	1457846
DUCF01 sp012959965	1711749
JAAOIF01 sp002007405	1371853
JAAOIF01 sp015163925	1168428
Pseudothioglobus aerophilus	1290964.1818181819
Pseudothioglobus singularis	1667470.7142857143
Pseudothioglobus singularis_A	1689404
Pseudothioglobus sp000213395	1028107
Pseudothioglobus sp000372785	1210125.5
Pseudothioglobus sp001628405	1379602.3333333333
Pseudothioglobus sp002169705	1193152.4
Pseudothioglobus sp002698045	950230.5
Pseudothioglobus sp002711905	1220004.875
Pseudothioglobus sp902509905	1420776
Pseudothioglobus sp902511025	846662
Pseudothioglobus sp902512305	1210475.8
Pseudothioglobus sp902513495	1032511.6666666666
Pseudothioglobus sp902606745	1360295
Pseudothioglobus sp905182815	1322576
Pseudothioglobus sp905612405	1087207
Pseudothioglobus sp905614365	1152697.25
Pseudothioglobus sp905618925	1203014
Pseudothioglobus sp905620445	906769
Ruthia endofausta	1188809
Ruthia magnifica	1160515.5
Ruthia sp016592595	1542177
Ruthia sp016592615	1447997
SUP05 sp000205985	1012261.2857142857
SZUA-1055 sp015659815	1597134
Thiodubiliella endoseptemdiera	2370579
Thiodubiliella sp001298715	2239254.947368421
Thiodubiliella sp001547755	1493825.5
Thiodubiliella sp001875585	2583650
Thiodubiliella sp008364125	1120761
Thiodubiliella sp900128405	2093976.1842105263
Thiodubiliella sp900128535	2376967.7333333334
Thiodubiliella sp900180345	1420576.75
Thioglobus autotrophicus	1512449
Thioglobus pontius	1123535.6666666667
Thioglobus sp012963715	1255177
Thioglobus sp018644675	1086498.0625
Thioglobus sp900128515	1586489.75
Thioglobus sp900180385	2191319
Thioglobus_B perditus	1589048
UBA2013 sp002335045	1110935.6666666667
UBA2013 sp003489145	924656.9285714285
UBA2013 sp003978185	764871
UBA2013 sp003978285	891790
UBA2013 sp015658965	1132371
UBA2013 sp016845205	1243845
UBA2013 sp018648985	1071174
UBA2013 sp910595805	1185126
Vesicomyosocius endoextente	1021947
Vesicomyosocius okutanii	1022154
Vesicomyosocius sp014706615	1032764
VMDI01 sp008080915	1016396.5
Aestuariirhabdus litorea	3663152
Alcanivorax borkumensis	3153382.1666666665
Alcanivorax dieselolei	4991626
Alcanivorax gelatiniphagus	4028806.3333333335
Alcanivorax hongdengensis	3664876
Alcanivorax jadensis	3492225.285714286
Alcanivorax jadensis_A	3779794
Alcanivorax marinus_A	4175302
Alcanivorax marinus_B	4061980
Alcanivorax mobilis	4424043.5
Alcanivorax nanhaiticus	4132804
Alcanivorax profundi	3687174
Alcanivorax profundimaris	4024637.1818181816
Alcanivorax sediminis	3798348
Alcanivorax sp000155615	3788492
Alcanivorax sp002389055	3001232.6666666665
Alcanivorax sp002706085	3765672
Alcanivorax sp002726155	3583678
Alcanivorax sp002733835	3596023
Alcanivorax sp004360225	4771727
Alcanivorax sp009711585	3334705.5
Alcanivorax sp009882945	3623290
Alcanivorax sp014762765	3523139
Alcanivorax sp017794965	3961966
Alcanivorax sp900107995	3526787.6666666665
Alcanivorax venustensis	3112853.9565217393
Alcanivorax xenomutans	4629109.555555556
Alcanivorax_A indicus	3445459
Alcanivorax_A pacificus	4168427
Alcanivorax_A sp009846755	4179456
Alcanivorax_A sp013823245	3186863
PGZG01 sp002840115	1936929
PGZG01 sp018067045	3332070.5
SLJS01 sp007135015	2712047
1162T-S-0a-05 sp000964245	4404964
Agaribacterium haliotis	4173851
Agaribacterium sp003265435	4129294
Agarilytica rhodophyticola	7113812
Cellvibrio japonicus	4576585.25
Cellvibrio mixtus_A	5183709
Cellvibrio polysaccharolyticus	4261962
Cellvibrio sp000263355	4666312.333333333
Cellvibrio sp000953825	4595379
Cellvibrio sp001183545	4427922
Cellvibrio sp002007605	4739595
Cellvibrio sp002162135	5257074
Cellvibrio sp002483145	5043891
Cellvibrio sp002483365	4153726
Cellvibrio sp003056245	5715111
Cellvibrio sp003524365	4848295
Cellvibrio sp004172865	5248998
Cellvibrio sp004173475	4729660
Cellvibrio sp004363885	4690596
Cellvibrio sp005801205	3513060
Cellvibrio sp008806975	5762391
Cellvibrio sp016712405	3545514
Cellvibrio sp903858205	4448187
Cellvibrio zantedeschiae	4270684
Endobugula sertula	3350348
Endobugula sp000209515	3017625
Exilibacterium tricleocarpae	7176565
GCA-2746115 sp002746115	6281517
Gilvimarinus agarilyticus	4190841
Gilvimarinus chinensis	4068866
Gilvimarinus polysaccharolyticus	3746057
Marinagarivorans algicola	4039329.5
Marinimicrobium agarilyticum	4502291
Marinimicrobium koreense	3791941.6
Marinimicrobium_A alkaliphilum	3786040
Microbulbifer agarilyticus_A	4255625
Microbulbifer agarilyticus_B	3862761
Microbulbifer aggregans	3864326
Microbulbifer donghaiensis	4314257
Microbulbifer flavimaris	3643020
Microbulbifer hainanensis	4723826
Microbulbifer harenosus	4675963.5
Microbulbifer hydrolyticus	4195869.5
Microbulbifer mangrovi	4507547
Microbulbifer marinus	3982390
Microbulbifer pacificus	4271795
Microbulbifer rhizosphaerae	5346738
Microbulbifer salipaludis	3979573
Microbulbifer sp000708675	4222554
Microbulbifer sp001639145	3953171
Microbulbifer sp003076275	5035829
Microbulbifer sp007183175	4950731
Microbulbifer sp009363535	4788766
Microbulbifer sp009903625	4682287
Microbulbifer sp013367775	4578595
Microbulbifer taiwanensis	4820307
Microbulbifer thermotolerans	3932105
Microbulbifer variabilis	4835674
Microbulbifer yueqingensis	3664854
Pseudomaricurvus alcaniphilus	5520131.5
Pseudomaricurvus alkylphenolicus	8879859
Pseudomaricurvus hydrocarbonicus	5721274
Pseudomaricurvus sp002707785	4757599
Pseudomaricurvus sp009857815	4007398
Pseudomaricurvus sp018863235	4162267
Pseudoteredinibacter isoporae	4887811.333333333
Saccharophagus degradans	5078090.5
Simiduia aestuariiviva	3739502
Simiduia agarivorans	4287327
Teredinibacter franksiae	5406307
Teredinibacter haidensis	4875897
Teredinibacter purpureus	4907162.5
Teredinibacter sp003634075	5635926
Teredinibacter sp007827375	6056039
Teredinibacter sp900177435	5017353
Teredinibacter turnerae	5214421.166666667
Teredinibacter turnerae_B	5153782.75
Teredinibacter waterburyi	3867604
Thalassocella blandensis	6085336
UBA1124 sp002313265	2304920
UBA5868 sp002432095	4211241
UBA5868 sp002432555	3773560
UBA5868 sp014336955	4270188
DC-out160 sp016765265	5078834
DC-out160 sp019090455	5553091
Sinobacterium caligoides	4398449
Dasania marina	4104988
Oceanicoccus sagamiensis	4472079
Oceanicoccus sp000169075	3753630
Oceanicoccus sp900120175	4825034
Umboniibacter marinipuniceus	2689440
Umboniibacter sp013372965	2109967
Bacterioplanes sanyensis	3832536
Bacterioplanes sanyensis_A	4293726
Bacterioplanes sp014859445	2889062
Bermanella marisrubri	3551315.5
Bermanella sp002162985	2540546
Bermanella sp002683575	3069075.5
Bermanella sp013373125	3502991
Oceanobacter kriegii	4505834
Oceanobacter sp002723385	3550371
Oleibacter marinus	3633107.5
Oleibacter sp002298335	3174943.6
Oleibacter sp002331105	3203090.285714286
Oleibacter sp002724925	3058535.6
Oleibacter sp002733645	3729617.5
Oleibacter sp006212115	3282820
Oleispira antarctica	3915999.6666666665
Oleispira sp002632185	2348000
Oleispira sp002708475	2547666.5
Oleispira sp016765295	3599382
Thalassolituus oleivorans	3632154.6
UBA2009 sp002314145	4389940.4
UBA2009 sp002335285	3612335.3333333335
UBA2009 sp002706025	3981516.4285714286
UBA2009 sp002733205	3636819
UBA2009 sp016132445	2908570
DT-91 sp013215025	2781128
DT-91 sp013215055	7194100
DT-91 sp902705835	4962869.5
DT-91 sp902705865	5702533
Endozoicomonas acroporae	6035852.333333333
Endozoicomonas arenosclerae	6453554
Endozoicomonas ascidiicola	6321482
Endozoicomonas atrinae	6687418
Endozoicomonas elysicola	5576021.5
Endozoicomonas montiporae	5516276.5
Endozoicomonas numazuensis	6342227
Endozoicomonas sp004762125	5490128
Endozoicomonas sp009653635	4938102
Endozoicomonas sp017744115	6440192
Endozoicomonas sp900299555	5876352
Kistimonas asteriae	5014898
Kistimonas sp002084115	3301303
Parendozoicomonas haliclonae	5467208
Parendozoicomonas sp002238585	3782451
GM7GCV1 sp014323765	1875725
JABJGI01 sp018662305	2237763
Aequoribacter fuscus	3067507.5
Aequoribacter sp003520285	2197258.4
CABYJX01 sp902519405	1710084
Chromatocurvus halotolerans	3910947.5
Congregibacter litoralis	4351117
Congregibacter sp000158155	4208084
Congregibacter sp002428935	3790907
GCA-2748505 sp002748505	1694115
Haliea alexandrii	3961381
Haliea salexigens	3770097
Haliea sp002414665	3811620
Haliea sp002416125	3629930.5
Halioglobus japonicus	4207624.5
Halioglobus japonicus_A	5051014
Halioglobus lutimaris	4834201
Halioglobus maricola	4306437
Halioglobus sediminis	4307356
Halioglobus sp000156295	3581458.6666666665
Halioglobus sp002699145	4900053
Halioglobus sp002862465	3296835
Halioglobus sp002862985	3643811
Halioglobus sp003646405	2898917
Halioglobus sp003646415	2934276
Halioglobus sp004354085	4193411
Halioglobus sp004745945	4840110
Halioglobus sp008370495	4431436
Halioglobus sp009937575	4995395
Halioglobus sp013214285	3772631
Halioglobus sp015222725	3370809
Halioglobus sp016704305	5630681
Halioglobus sp016744355	3944084
Halioglobus sp018657645	5406887
Halioglobus sp905480565	3115436
Halioglobus_A pacificus	3316718
Kineobactrum salinum	4649503
Kineobactrum sediminis	4060980
Luminiphilus sp000169115	2638644.4
Luminiphilus sp000227505	2736988
Luminiphilus sp002377985	2611762
Luminiphilus sp002389505	2772071
Luminiphilus sp002390485	2502632.4
Luminiphilus sp002456975	2318776
Luminiphilus sp002469785	2072302
Luminiphilus sp002683335	2015767.5
Luminiphilus sp002683395	2205295
Luminiphilus sp002689915	2136320.5
Luminiphilus sp002691565	1531698
Luminiphilus sp002705465	1291529
Luminiphilus sp002721785	2619596.5
Luminiphilus sp002862405	2010264.75
Luminiphilus sp003331335	1527617
Luminiphilus sp003331685	1220730
Luminiphilus sp003523185	2586904
Luminiphilus sp008081075	2133546
Luminiphilus sp009886815	2895229.6666666665
Luminiphilus sp009937065	2763848
Luminiphilus sp011523115	2075058
Luminiphilus sp011524755	1810923
Luminiphilus sp012270045	3158290
Luminiphilus sp013911345	1181771
Luminiphilus sp016778045	1872319
Luminiphilus sp016778085	1709976
Luminiphilus sp016779445	2259297.3333333335
Luminiphilus sp018222695	2389907
Luminiphilus sp018666055	1985967
Luminiphilus sp018666295	1997063.75
Luminiphilus sp902518075	1565691
Luminiphilus sp902520195	1810605.3333333333
Luminiphilus sp902547755	2092309
Luminiphilus sp902613175	1903251
Luminiphilus sp902623175	2385600
Luminiphilus sp902631395	2157125
Luminiphilus sp905182485	2174626
Luminiphilus sp905478845	2539066
Luminiphilus sp905479205	2633435.5
Luminiphilus syltensis	3261541
NZNC01 sp002692965	4002672.6666666665
Parahaliea aestuarii	4469285
Parahaliea maris	4845847
Parahaliea mediterranea	5089065
Parahaliea mediterranea_A	5034893
Parahaliea sp014077625	3304636
Pseudohaliea rubra	3212303
Aidingimonas halophila	3883046.5
Aidingimonas lacisalsi	3953408
Carnimonas nigrificans	2726123
Chromohalobacter canadensis	3556478
Chromohalobacter israelensis	3654550.8333333335
Chromohalobacter japonicus	3572103.5
Chromohalobacter marismortui	3553220
Chromohalobacter salexigens_A	3532267
Cobetia amphilecti	4030652.8947368423
Cobetia crustatorum	4067068
Cobetia marina	4069259.4444444445
Cobetia sp009796845	4118938
Halomonas aestuarii	3543891
Halomonas alimentaria	3285121
Halomonas alkaliantarctica	4998805
Halomonas alkaliantarctica_A	3797897
Halomonas alkaliphila	4118236
Halomonas andesensis	3907727
Halomonas aquamarina	3360233.92
Halomonas arcis	4142129
Halomonas azerbaijanica	4576545
Halomonas azerica	3422918
Halomonas bachuensis	4701666
Halomonas beimenensis	4053030
Halomonas boliviensis	4170816.5
Halomonas borealis	3235738
